dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20161219r_oid,col1,col2
0.002774797,1.63572E+18,Gaia DR2 511264699246652544,5.11265E+17,1605847410,2015.5,26.58710522,0.037527991,61.26466602,0.043371864,0.388052709,0.063759031,6.0862393,-0.836180117,0.065658307,-0.428775798,0.090551187,-0.47585744,-0.02703007,-0.5219851,0.30785343,0.05287652,0.27370927,-0.3077736,-0.02117753,0.024956042,-0.6200878,479,0,477,2,-0.20310706,465.1266,0,0,31,FALSE,4.0225253,1.47683197,0.009549291,-0.058769725,55,19,0.09855584,0,60,FALSE,501,3860.152092,2.273315395,1698.0275,16.721855,43,1671.649802,10.34345645,161.61424,17.293526,39,3364.101514,15.09075216,222.92471,15.944747,1.3045474,0,1.3487787,0.57167053,0.7771082,,,0,,,,NOT_AVAILABLE,129.4837993,-0.906624023,51.79322015,45.96410011,100001,4660.935,4479,5173.6665,2.1053,1.6123,2.399,1.087,0.8207,1.208,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264699246652544,,24,26.58165,61.26376
0.002172549,1.63572E+18,Gaia DR2 511217828255340672,5.11218E+17,8496997,2015.5,26.64388907,0.018599415,61.26249709,0.022250928,0.355198101,0.03284327,10.814943,-1.042398918,0.030365718,-0.185288764,0.043689876,-0.44714856,0.08967879,-0.57686216,0.3115309,-0.03337212,0.2754525,-0.33100253,-0.08301949,0.11534214,-0.5790062,511,511,501,10,8.604814,818.44495,0,0,31,FALSE,248.28188,1.602407516,0.00482036,-0.014003914,58,19,0.03439587,0,62,TRUE,525,4362329.033,1181.070766,3693.5374,9.089069,58,2302412.513,2125.817316,1083.0717,9.4459305,60,2959887.668,2809.53048,1053.5168,8.583732,1.2063051,0,0.8621988,0.3568611,0.5053377,,,0,,,,NOT_AVAILABLE,129.5109438,-0.902965519,51.82536709,45.94827113,100001,5779.5,5543,6457.5176,,,,,,,200111,36.854076,29.521257,40.06603,1365.296,1168.9938,1561.5983,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217828255340672,,25,26.64796,61.26344
0.002325575,1.63572E+18,Gaia DR2 511217832561556352,5.11218E+17,265257438,2015.5,26.65097903,1.379758237,61.26525702,1.140377714,-0.154134721,1.051711091,-0.14655614,-2.941424251,2.088759613,0.913163785,2.27362281,-0.84281915,0.13880807,-0.79688346,0.72688425,-0.18467131,0.7385469,-0.7332771,-0.2423279,0.24749584,-0.8223939,150,0,148,2,1.2834368,165.0868,0,0,31,FALSE,0.036412235,1.154396052,0.173932757,-0.00839021,18,9,2.9871984,0,25,FALSE,169,118.2985682,2.040825566,57.966038,20.505917,9,81.89876565,10.14529203,8.072588,20.568195,10,247.4209929,7.769507369,31.845133,18.778328,2.7838018,0,1.7898674,0.062278748,1.7275887,,,0,,,,NOT_AVAILABLE,129.5136898,-0.899545294,51.83160984,45.94890003,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217832561556352,,25,26.64796,61.26344
0.002568739,1.63572E+18,Gaia DR2 511217832561537280,5.11218E+17,24373323,2015.5,26.65324808,0.035079076,61.26307334,0.044183424,0.718912746,0.06686135,10.752292,-4.334095411,0.059259349,-1.439829169,0.089312824,-0.46868953,0.13383181,-0.48390746,0.26986745,-0.051916882,0.24467804,-0.26524028,-0.026248248,-0.020504314,-0.60215497,443,0,442,1,-1.0673084,405.56534,0,0,31,FALSE,4.650017,1.410444264,0.009733112,0.035041705,51,17,0.09368008,0,54,FALSE,459,4336.650271,3.889413673,1114.9882,16.59548,32,1502.74751,13.10201443,114.695915,17.409174,33,4414.699659,12.66449177,348.58878,15.649667,1.3645203,0,1.7595072,0.813694,0.9458132,,,0,,,,NOT_AVAILABLE,129.5152194,-0.901447749,51.83135242,45.94646559,100001,4235.5,3985.3333,4696.48,2.049,1.7057,2.3081,1.029,0.8366,1.1628,200111,1.2879536,1.0475256,1.4547231,0.4809655,0.3861024,0.57582855,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217832561537280,,25,26.64796,61.26344
7.37E-04,1.63572E+18,Gaia DR2 511217832561136128,5.11218E+17,442205859,2015.5,26.6473119,0.027117024,61.26410785,0.024827789,0.385239182,0.032134484,11.988342,-1.091439772,0.038757687,0.0606081,0.051503568,-0.4863351,0.025598358,-0.7508662,0.5036943,-0.15779231,0.46129525,-0.29255074,-0.055827934,0.033712626,-0.49871102,265,0,264,1,-0.13503908,255.27788,0,0,31,FALSE,33.33184,1.583054548,0.006300366,-0.012960197,30,13,0.06526978,0,54,FALSE,253,26381.14834,36.80464244,716.78864,14.635132,11,18899.02565,860.6975759,21.9578,14.66029,7,29876.83615,1383.901831,21.58884,13.573584,1.8488908,0,1.0867062,0.025157928,1.0615482,,,0,,,,NOT_AVAILABLE,129.5122106,-0.901042356,51.82858565,45.94881391,102001,5143.45,4284.4497,7020.6665,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217832561136128,,25,26.64796,61.26344
0.001681132,1.63572E+18,Gaia DR2 511217832553147904,5.11218E+17,1593490765,2015.5,26.64913445,0.143932767,61.26185654,0.139159545,0.058966504,0.237000448,0.24880335,0.532950756,0.244030071,0.254742293,0.30364385,-0.18248013,-0.1338853,-0.5785874,0.2508221,-0.12255483,0.097929955,-0.12755671,0.16587894,-0.1290104,-0.46681437,263,0,253,10,2.9525445,318.9501,0.411511835,1.098385166,31,FALSE,0.5189381,1.442300875,0.045983812,0.015137651,29,12,0.30756295,0,32,FALSE,256,755.8817231,2.782994253,271.60736,18.492231,9,675.5497053,81.90267789,8.2482,18.277245,9,1473.331664,54.90499393,26.834202,16.84117,2.8428805,0,1.4360752,-0.2149868,1.651062,,,0,,,,NOT_AVAILABLE,129.5135446,-0.903056521,51.82801315,45.94643111,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217832553147904,,25,26.64796,61.26344
0.002554845,1.63572E+18,Gaia DR2 511217832553142144,5.11218E+17,961667771,2015.5,26.64880023,0.066579748,61.26596271,0.072707251,0.542335097,0.122527061,4.4262476,-1.075744089,0.114964104,-1.795143056,0.150564298,-0.55818415,0.20229618,-0.27313918,0.1408484,-0.11060358,0.10619032,-0.12596825,-0.08608386,0.16958553,-0.68960524,416,0,413,3,2.768247,491.54056,0.240036674,1.362234784,31,FALSE,1.6023632,1.422882926,0.016912308,-0.039720934,47,16,0.1588605,0,60,FALSE,434,1955.035729,1.904734776,1026.4083,17.46048,34,800.5427493,13.05395894,61.32567,18.092926,34,1979.815974,11.23567672,176.208,16.520357,1.4221524,0,1.5725689,0.6324463,0.9401226,,,0,,,,NOT_AVAILABLE,129.5125163,-0.899077919,51.83083414,45.95004208,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217832553142144,,25,26.64796,61.26344
0.002582181,1.63572E+18,Gaia DR2 511217828266538496,5.11218E+17,552741314,2015.5,26.64932258,0.123536021,61.26094231,0.124704174,0.453148291,0.213941019,2.1180992,0.346719507,0.197716306,0.113092395,0.251617158,-0.40175745,0.1891632,-0.5434269,0.26485935,-0.14694773,0.22940935,-0.28575426,-0.126032,0.13138579,-0.53668565,380,0,375,5,3.3986146,469.58456,0.511032946,2.109854037,31,FALSE,0.5063742,1.288804245,0.032744603,-0.06695229,44,15,0.26249427,0,48,FALSE,407,812.2981348,1.737977916,467.38116,18.414078,15,491.7109306,47.55740037,10.339314,18.622114,10,1439.344977,95.7269523,15.035943,16.866508,2.3772748,0,1.7556057,0.20803642,1.5475693,,,0,,,,NOT_AVAILABLE,129.513827,-0.903930746,51.8274527,45.94559916,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217828266538496,,25,26.64796,61.26344
0.001637504,1.63572E+18,Gaia DR2 511217832553147008,5.11218E+17,1120052045,2015.5,26.64631046,0.70943744,61.26487265,0.738101201,1.744570403,1.274816922,1.368487,3.043106094,1.29120984,-10.51687158,1.524839033,0.29423898,0.14711957,-0.25356412,-0.13437544,0.014432577,-0.26974583,-0.10593932,-0.025356496,0.36688468,-0.30699474,97,0,88,9,4.512825,154.76537,2.95239319,6.113078626,31,FALSE,0.052923184,1.110367394,0.254938816,-0.14777689,10,7,1.4748803,0,11,FALSE,88,238.6062387,4.012239797,59.469585,19.744162,0,,,,,0,,,,,,1,,,,,,0,,,,NOT_AVAILABLE,129.5115777,-0.900397088,51.82855302,45.94971736,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217832553147008,,25,26.64796,61.26344
1.64E-04,1.63572E+18,Gaia DR2 511217832553148032,5.11218E+17,889091406,2015.5,26.64805934,0.02063589,61.26328292,0.026522328,0.273711995,0.036218294,7.557286,-1.157813135,0.032853816,-0.337009652,0.050801223,-0.23497364,0.078892834,-0.6160663,0.17396271,-0.11073165,0.16971794,-0.48892766,-0.09662073,0.14809515,-0.45375744,415,415,408,7,6.6760163,622.90686,0,0,31,FALSE,280.8657,1.595272499,0.0060195,0.011668604,47,18,0.037587695,0,52,TRUE,450,1662535.96,6683.827358,248.74011,10.136438,44,856726.9355,7764.377462,110.34071,10.519282,47,1197292.972,17656.42937,67.81059,9.566419,1.235474,0,0.9528637,0.38284397,0.5700197,,,0,,,,NOT_AVAILABLE,129.5127368,-0.90177227,51.82842316,45.94792124,100001,5286.25,5066.84,5405,0.6658,0.236,1.938,0.418,0.1234,0.8982,200111,36.15638,34.585094,39.355553,919.71954,736.2933,1103.1458,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217832553148032,,25,26.64796,61.26344
0.001662371,1.63572E+18,Gaia DR2 511217832554090752,5.11218E+17,781248793,2015.5,26.6485528,0.26067666,61.26507776,0.269546158,-0.203835402,0.350706816,-0.5812131,11.18279173,0.438206545,1.838303582,0.50944253,-0.73946124,0.47319204,0.08240474,-0.26224032,-0.49147204,-0.275141,0.24830957,0.07261129,-0.0504528,-0.7852115,240,0,239,1,4.37007,340.98468,0.75414596,2.700527582,31,FALSE,0.3437318,1.341414727,0.04659625,0.055559702,28,14,0.5705557,0,36,FALSE,247,653.4036662,2.157243632,302.8882,18.650412,17,472.4484742,43.71689786,10.806999,18.665503,17,1099.607503,17.77067987,61.87763,17.158825,2.405949,0,1.5066776,0.015090942,1.4915867,,,0,,,,NOT_AVAILABLE,129.5125878,-0.89996796,51.8300363,45.94934239,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217832554090752,,25,26.64796,61.26344
1.52E-04,1.63572E+18,Gaia DR2 511264733606393472,5.11265E+17,1096329026,2015.5,26.54682954,0.012409676,61.26051844,0.015258625,0.444659352,0.020442968,21.751213,-0.288717849,0.021418417,-0.61832796,0.030833298,-0.46623862,-0.03684035,-0.57570404,0.33797637,0.07768719,0.30985588,-0.38170144,0.07109039,-0.03083094,-0.6159373,475,0,475,0,0.31640258,479.09207,0,1.85E-15,31,FALSE,65.87766,1.556622914,0.003059907,-4.39E-04,54,19,0.04247081,0,59,FALSE,498,52175.97738,8.737538006,5971.4736,13.89469,58,24780.6914,25.08727202,987.7794,14.366105,56,40656.55983,31.85551771,1276.28,13.239094,1.2541643,1,1.1270113,0.47141552,0.6555958,,,0,,,,NOT_AVAILABLE,129.4657431,-0.914762689,51.76623241,45.97044886,100002,4963.7124,4856.67,6140.35,,,,,,,200111,4.6054482,3.0095313,4.810696,11.600186,10.160764,13.039609,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264733606393472,,26,26.54683,61.26067
0.002224423,1.63572E+18,Gaia DR2 511264729300871680,5.11265E+17,431344344,2015.5,26.54961942,0.075251574,61.25889544,0.087575655,0.58560928,0.122861472,4.7664194,-0.398057494,0.135151467,-0.751002145,0.189023278,-0.38430372,-0.040968638,-0.5519664,0.3037453,-0.029063927,0.26584992,-0.37520242,0.06326612,-0.0105261,-0.5821239,476,0,473,3,1.1223471,502.4845,0,0,31,FALSE,0.9511601,1.381310183,0.020894361,0.001199424,54,19,0.19481033,0,58,FALSE,489,1176.465829,1.59617682,737.0523,18.011917,56,426.9591431,8.301846229,51.42942,18.775423,55,1264.375339,7.295946667,173.29832,17.00723,1.4376401,0,1.7681923,0.76350594,1.0046864,,,0,,,,NOT_AVAILABLE,129.4673966,-0.916066707,51.76669487,45.9683679,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264729300871680,,26,26.54683,61.26067
0.002772269,1.63572E+18,Gaia DR2 511264729300871424,5.11265E+17,435953294,2015.5,26.54114284,0.260354788,61.26112597,0.298541018,0.451595579,0.413749878,1.09147,-1.29299325,0.540107152,0.207949649,0.699250664,-0.39826038,0.012646977,-0.39502016,0.29582655,0.0658456,0.27398756,-0.32334566,0.09292034,-0.063963756,-0.6623841,462,0,460,2,1.9656547,516.184,0,0,31,FALSE,0.07361841,1.267161492,0.074512742,-0.006943426,53,19,0.7283272,0,56,FALSE,484,197.8989959,0.794250414,249.16449,19.947256,48,91.93039864,6.908748442,13.3063755,20.44274,54,276.0317989,4.736259178,58.280552,18.659523,1.8593434,0,1.7832165,0.4954834,1.2877331,,,0,,,,NOT_AVAILABLE,129.4629418,-0.914744554,51.76330059,45.97237068,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264729300871424,,26,26.54683,61.26067
5.46E-04,1.63572E+18,Gaia DR2 511264699246656000,5.11265E+17,1359242491,2015.5,26.58255678,0.013253711,61.25571349,0.014819819,0.333347613,0.021635595,15.40737,-1.006896105,0.022571481,-0.192626665,0.031446143,-0.43297827,-0.093146,-0.5997276,0.34995744,0.0868795,0.31329575,-0.3759282,0.04865063,-0.107850954,-0.5537871,432,0,432,0,-7.183939,249.1224,0,0,31,FALSE,73.48744,1.589865687,0.003222809,-0.059735775,50,18,0.04241527,0,56,FALSE,458,57349.37661,14.83290998,3866.3604,13.792044,2,32389.86077,768.6535583,42.13844,14.075365,3,52091.13618,7934.41329,6.565216,12.970011,1.4730935,0,1.1053543,0.28332138,0.8220329,,,0,,,,NOT_AVAILABLE,129.4835523,-0.915836513,51.78392694,45.95752766,102001,5076,4393.173,5800,,,,,,,200111,6.0866137,4.6619,8.12573,22.158104,18.343296,25.972912,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264699246656000,,27,26.58357,61.25596
1.49E-04,1.63572E+18,Gaia DR2 511264694938475392,5.11265E+17,801066029,2015.5,26.5838207,0.013284034,61.25587292,0.016196174,1.684466075,0.021790152,77.30401,0.317389961,0.022833039,0.505317772,0.033440308,-0.4458968,0.055608764,-0.579754,0.34879485,0.067001,0.32931426,-0.40434378,0.055708397,-0.100908145,-0.5925192,463,133,458,5,-2.6029923,378.4889,0,0,31,FALSE,158.59444,1.576106456,0.003208179,-0.02501003,53,19,0.03896329,0,59,FALSE,473,121933.274,38.49625451,3167.4062,12.973061,53,70047.73008,1152.059395,60.802185,13.237903,54,94503.06526,771.5812013,122.479744,12.323305,1.3495151,0,0.9145975,0.26484203,0.6497555,2.031717282,10.465011,6,6000,3.5,0,NOT_AVAILABLE,129.4841128,-0.915552329,51.78479547,45.95735362,100001,5428.325,5343.3,5981.147,,,,,,,200111,1.4951799,1.2315618,1.5431427,1.7488197,1.6968269,1.8008125,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264694938475392,,27,26.58357,61.25596
1.49E-04,1.63572E+18,Gaia DR2 511217626402717312,5.11218E+17,723875062,2015.5,26.67680166,0.011880343,61.25433082,0.014038549,0.308097075,0.020111105,15.319749,-1.094263442,0.019888331,-0.248614926,0.028388731,-0.4903126,0.06508369,-0.5266812,0.30293226,-0.07840639,0.28063634,-0.2924296,-0.005282444,0.051003076,-0.5738341,484,0,484,0,-10.130329,228.48279,0,9.18E-16,31,FALSE,76.26789,1.587171607,0.003091593,-0.023323797,55,19,0.038671408,0,61,TRUE,504,59999.84713,8.562434466,7007.335,13.7429905,56,31221.12532,32.92942869,948.1223,14.115267,54,42756.97717,25.87121025,1652.6857,13.184402,1.2329715,0,0.93086433,0.3722763,0.558588,,,0,,,,NOT_AVAILABLE,129.5281454,-0.907585145,51.83892419,45.93316216,100001,5240.83,4961.3853,5431,,,,,,,200111,6.229274,5.800668,6.9507504,26.373629,21.703344,31.043913,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217626402717312,,28,26.6768,61.25448
0.00235383,1.63572E+18,Gaia DR2 511217626403058432,5.11218E+17,1559713072,2015.5,26.68057608,0.029599301,61.25597761,0.038820147,0.409163114,0.052618286,7.776063,-1.190499501,0.050114872,-0.50446018,0.079151425,-0.49475104,0.119274974,-0.527047,0.33832097,-0.12339446,0.30660546,-0.30914992,-0.100266404,0.15040022,-0.59111655,464,0,464,0,19.174736,1318.204,0.338654937,22.66718231,31,FALSE,6.207023,1.525158285,0.007908933,0.002463157,53,18,0.08542532,0,59,FALSE,490,19527.79586,4.619538308,4227.2183,14.961733,51,9274.009834,11.74482331,789.6253,15.433219,53,15224.89665,13.77335467,1105.3877,14.305534,1.2545658,0,1.1276846,0.4714861,0.6561985,,,0,,,,NOT_AVAILABLE,129.5295691,-0.905590088,51.84237758,45.93365004,100001,4963.275,4856.67,6098.5127,,,,,,,200111,3.062614,2.0285282,3.1985397,5.1280537,3.689425,6.5666823,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217626403058432,,28,26.6768,61.25448
0.001547907,1.63572E+18,Gaia DR2 511217763833707520,5.11218E+17,377569092,2015.5,26.59672839,0.378556907,61.25384866,0.46403349,1.252576933,0.70418963,1.7787495,2.656824513,0.722399387,-2.834186554,1.027919909,-0.23970982,-0.062680654,-0.46405667,0.25514922,-0.10360602,0.15340467,-0.2052439,0.075177565,-0.024370054,-0.5536249,313,0,311,2,3.097633,388.42398,1.494386146,1.789365924,31,FALSE,0.046345163,1.304381011,0.118138683,0.020948624,36,16,1.0077,0,43,FALSE,342,175.4055894,1.205428697,145.51303,20.078257,31,141.8017356,9.902816235,14.319334,19.972185,35,349.7183257,11.83734913,29.543634,18.402624,2.8021915,0,1.569561,-0.10607147,1.6756325,,,0,,,,NOT_AVAILABLE,129.4906087,-0.916219401,51.79097735,45.95243838,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217763833707520,,29,26.59973,61.25329
1.47E-04,1.63572E+18,Gaia DR2 511217763841675008,5.11218E+17,1250230759,2015.5,26.59971927,0.012456806,61.25314282,0.015142966,0.338776417,0.022273595,15.209777,-1.233788746,0.021279003,-0.39600787,0.031124249,-0.47214487,-0.038711376,-0.54425645,0.3172942,0.11023207,0.28420234,-0.3513951,-0.060534604,-0.011253503,-0.6054106,480,0,478,2,-3.5388136,371.72363,0,0,31,FALSE,71.86829,1.597584171,0.003059817,-0.07485206,55,18,0.041249078,0,61,FALSE,500,57066.13096,10.37899508,5498.233,13.79742,40,30233.01127,49.2376833,614.0218,14.150185,39,39820.44145,27.53362948,1446.2474,13.261655,1.2275838,0,0.8885298,0.35276508,0.5357647,,,0,,,,NOT_AVAILABLE,129.492164,-0.91660522,51.79223565,45.95109603,100001,5486,5137.25,5901.5,,,,,,,200111,4.9638977,4.289529,5.6607375,20.107754,16.63131,23.584198,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217763841675008,,29,26.59973,61.25329
0.001203382,1.63572E+18,Gaia DR2 511264527447965824,5.11265E+17,918621045,2015.5,26.50943222,0.022948707,61.2518836,0.026418948,0.272031756,0.036335195,7.4867287,-1.168173141,0.03886546,-0.23178387,0.053740231,-0.5350082,0.13576756,-0.5706117,0.38833255,-0.08755805,0.3690552,-0.38029113,-0.004428247,-0.020160263,-0.6205126,452,0,447,5,-3.5790906,343.3338,0,0,31,FALSE,13.740038,1.543123358,0.005500252,-0.03961912,51,18,0.06494479,0,54,FALSE,455,11432.09233,3.4015664,3360.8318,15.543052,40,5349.404087,8.747011145,611.5694,16.030624,44,9163.527438,11.46788745,799.05975,14.856763,1.2694904,0,1.1738615,0.48757267,0.68628883,,,0,,,,NOT_AVAILABLE,129.4499755,-0.926987094,51.73764464,45.97224113,100001,4954,4821.803,5055.46,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264527447965824,,30,26.50872,61.25073
1.51E-04,1.63572E+18,Gaia DR2 511264527447966208,5.11265E+17,1302054217,2015.5,26.5086627,0.013590155,61.25058154,0.015465301,0.330217093,0.021141138,15.619646,-1.118114015,0.023489975,-0.321789128,0.032144148,-0.5084902,-0.045045234,-0.59902513,0.34574705,0.10858038,0.312874,-0.36098555,-0.004440286,0.03279411,-0.6516851,450,0,450,0,-8.380019,238.45401,0,0,31,FALSE,71.869995,1.554382785,0.003294292,-0.029589403,51,18,0.044721026,0,56,FALSE,465,55719.47432,8.152176035,6834.9204,13.823348,44,26988.05103,46.4728584,580.7272,14.273459,42,43047.4461,35.55808507,1210.6233,13.177052,1.2569304,0,1.0964079,0.4501114,0.6462965,,,0,,,,NOT_AVAILABLE,129.4498871,-0.92833784,51.73622777,45.97131236,100001,4979.02,4704.85,5157.39,,,,,,,200111,6.3584023,5.9261928,7.1210523,22.38547,18.55714,26.213799,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264527447966208,,30,26.50872,61.25073
1.60E-04,1.63572E+18,Gaia DR2 511219030846185984,5.11219E+17,806179214,2015.5,26.71875278,0.019210222,61.24723058,0.023775845,0.315827449,0.034090997,9.264248,-1.287211738,0.031159219,-0.321356965,0.046198403,-0.4937718,0.156123,-0.49278864,0.24143869,-0.01851051,0.20719835,-0.23789638,-0.13566665,0.19628522,-0.602652,470,443,463,7,4.496798,607.21875,0,1.34E-15,31,FALSE,212.83319,1.603415448,0.004821165,-0.03477391,54,19,0.036083598,0,60,TRUE,477,152694.373,47.86945099,3189.8083,12.728808,54,80843.0257,127.2722324,635.1977,13.082282,52,106669.7233,90.92761071,1173.1279,12.191817,1.2280266,0,0.8904648,0.35347366,0.5369911,,,0,,,,NOT_AVAILABLE,129.5493747,-0.910226889,51.85864563,45.9167501,100001,5445.85,5070,6064.207,2.0745,1.825,2.347,1.0183,0.911,1.1841,200111,8.857825,7.14349,10.219804,62.17441,51.681946,72.66688,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219030846185984,,31,26.71879,61.24739
0.002447676,1.63572E+18,Gaia DR2 511219035152334848,5.11219E+17,971552651,2015.5,26.71382388,1.064459582,61.24792352,0.966345381,2.38915508,1.436394342,1.6633003,1.240742805,1.838695261,-2.21458799,2.161089165,-0.5999801,-0.15933488,-0.6001999,0.32926705,0.05949858,0.3369778,-0.32640845,0.2307058,-0.1718402,-0.65620214,262,0,254,8,4.621163,366.1546,4.073659995,8.230054887,31,FALSE,0.014825887,1.538557348,0.228235689,-0.07143128,32,14,2.387825,0,38,FALSE,278,91.79722084,0.779438222,117.77357,20.781292,18,78.98756626,19.96082838,3.9571288,20.60749,25,195.8240476,11.75804827,16.654469,19.032255,2.9936812,0,1.5752354,-0.17380142,1.7490368,,,0,,,,NOT_AVAILABLE,129.5469102,-0.910055306,51.85622433,45.91855676,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219035152334848,,31,26.71879,61.24739
5.52E-04,1.63572E+18,Gaia DR2 511241815659911808,5.11242E+17,956880756,2015.5,26.3866463,0.016837324,61.24731984,0.016451859,1.53785319,0.022590423,68.07545,7.689101208,0.026525035,-4.677145347,0.036384508,0.07499167,-0.15793614,-0.7035442,-2.21E-04,-0.007367909,-0.052896418,-0.45098084,0.10040941,-0.09792343,-0.13298807,295,0,293,2,0.52085984,299.9968,0,0,31,TRUE,133.21547,1.566993284,0.003823588,-0.09301659,34,15,0.04349654,0,55,FALSE,303,105267.5316,49.98671458,2105.9102,13.132629,36,55634.57711,257.8339215,215.7768,13.488027,35,79995.51231,249.6373518,320.4469,12.504256,1.2884324,0,0.9837704,0.35539722,0.62837315,,,0,,,,NOT_AVAILABLE,129.3931689,-0.943800949,51.66129521,45.99859368,100001,5350.3335,5279.75,5517.5,0.9085,0.5566,1.2954,0.4475,0.2446,0.6907,200111,1.5738463,1.4799238,1.6162082,1.8287014,1.7583507,1.899052,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241815659911808,,32,26.38725,61.24685
1.66E-04,1.63572E+18,Gaia DR2 511241815659912064,5.11242E+17,1453637969,2015.5,26.38727122,0.018937913,61.24668396,0.022249149,1.531624382,0.031410315,48.76183,8.074014663,0.033468221,-4.323622936,0.046175637,-0.39850298,-0.004563598,-0.5754208,0.295844,-0.011305671,0.24670021,-0.33949986,0.108210735,-0.081127,-0.5859702,486,486,452,34,14.20804,1019.45264,0,0,31,TRUE,384.7645,1.644688526,0.005051328,-0.022191133,55,18,0.03702355,0,61,FALSE,474,468080.6467,189.0841558,2475.515,11.512564,50,269710.3919,263.3870096,1024.0079,11.774144,52,290726.449,399.3952093,727.9167,11.103209,1.1973083,0,0.67093563,0.26158047,0.40935516,,,0,,,,NOT_AVAILABLE,129.3935953,-0.944360313,51.66119714,45.99789362,100001,6318.6665,6257,6534.6665,,,,,,,200111,2.3202949,2.169438,2.366256,7.731839,7.4815803,7.982098,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241815659912064,,32,26.38725,61.24685
